"geolocation","question","location","response","value","lowConfidenceLimit","highConfidenceLimit","sampleSize","breakOut","breakOutCategory","questionID","locationID"
"(40.130570048, -74.273691288)","Spoke to health care?","New Jersey","FALSE",84.5,75,90.8,92,"Inadequate PNC","Adequacy of Prenatal care","QUO91",34
"(40.130570048, -74.273691288)","Spoke to health care?","New Jersey","TRUE",15.5,9.2,25,17,"Inadequate PNC","Adequacy of Prenatal care","QUO91",34
"(40.130570048, -74.273691288)","Spoke to health care?","New Jersey","TRUE",23.1,19.2,27.6,114,"Intermediate PNC","Adequacy of Prenatal care","QUO91",34
"(40.130570048, -74.273691288)","Spoke to health care?","New Jersey","TRUE",32.2,29.6,34.9,434,"NBW (>2500g)","Birth Weight","QUO91",34
"(40.130570048, -74.273691288)","Spoke to health care?","New Jersey","FALSE",65.7,55.9,74.3,84,"LBW (<=2500g)","Birth Weight","QUO91",34
"(40.130570048, -74.273691288)","Spoke to health care?","New Jersey","FALSE",67.8,65.1,70.4,959,"NBW (>2500g)","Birth Weight","QUO91",34
"(40.130570048, -74.273691288)","Spoke to health care?","New Jersey","TRUE",34.3,25.7,44.1,41,"LBW (<=2500g)","Birth Weight","QUO91",34
"(40.130570048, -74.273691288)","Spoke to health care?","New Jersey","FALSE",79.8,73.9,84.6,206,"$10,000 to $24,999","Income (years 2004 and beyond)","QUO91",34
"(40.130570048, -74.273691288)","Spoke to health care?","New Jersey","TRUE",19.5,14.1,26.3,37,"$25,000 to $49,999","Income (years 2004 and beyond)","QUO91",34
"(40.130570048, -74.273691288)","Spoke to health care?","New Jersey","TRUE",20.2,15.2,26.3,52,"Less than $10,000","Income (years 2004 and beyond)","QUO91",34
"(40.130570048, -74.273691288)","Spoke to health care?","New Jersey","FALSE",79.8,73.7,84.8,197,"Less than $10,000","Income (years 2004 and beyond)","QUO91",34
"(40.130570048, -74.273691288)","Spoke to health care?","New Jersey","TRUE",20.2,15.4,26.1,52,"$10,000 to $24,999","Income (years 2004 and beyond)","QUO91",34
"(40.130570048, -74.273691288)","Spoke to health care?","New Jersey","FALSE",80.5,73.7,85.9,154,"$25,000 to $49,999","Income (years 2004 and beyond)","QUO91",34
"(40.130570048, -74.273691288)","Spoke to health care?","New Jersey","FALSE",53.4,49.3,57.5,367,"$50,000 or more","Income (years 2004 and beyond)","QUO91",34
"(40.130570048, -74.273691288)","Spoke to health care?","New Jersey","TRUE",46.6,42.5,50.7,298,"$50,000 or more","Income (years 2004 and beyond)","QUO91",34
"(40.130570048, -74.273691288)","Spoke to health care?","New Jersey","FALSE",59,55.5,62.4,559,"Married","Marital Status","QUO91",34
"(40.130570048, -74.273691288)","Spoke to health care?","New Jersey","TRUE",41,37.6,44.5,368,"Married","Marital Status","QUO91",34
"(40.130570048, -74.273691288)","Spoke to health care?","New Jersey","FALSE",82,78.3,85.2,484,"Other","Marital Status","QUO91",34
"(40.130570048, -74.273691288)","Spoke to health care?","New Jersey","TRUE",18,14.8,21.7,107,"Other","Marital Status","QUO91",34
"(40.130570048, -74.273691288)","Spoke to health care?","New Jersey","FALSE",77.6,74,80.9,519,"20-29 yrs","Maternal Age (3 Levels)","QUO91",34
"(40.130570048, -74.273691288)","Spoke to health care?","New Jersey","TRUE",22.7,14.6,33.4,22,"<20 yrs","Maternal Age (3 Levels)","QUO91",34
"(40.130570048, -74.273691288)","Spoke to health care?","New Jersey","TRUE",42.3,38.5,46.1,302,"30+ yrs","Maternal Age (3 Levels)","QUO91",34
"(40.130570048, -74.273691288)","Spoke to health care?","New Jersey","TRUE",22.4,19.1,26,151,"20-29 yrs","Maternal Age (3 Levels)","QUO91",34
"(40.130570048, -74.273691288)","Spoke to health care?","New Jersey","FALSE",57.7,53.9,61.5,453,"30+ yrs","Maternal Age (3 Levels)","QUO91",34
"(40.130570048, -74.273691288)","Spoke to health care?","New Jersey","FALSE",77.3,66.6,85.4,71,"<20 yrs","Maternal Age (3 Levels)","QUO91",34
"(40.130570048, -74.273691288)","Spoke to health care?","New Jersey","FALSE",87.3,82.4,91,230,"20-24 yrs","Maternal Age (4 Levels)","QUO91",34
"(40.130570048, -74.273691288)","Spoke to health care?","New Jersey","TRUE",37.5,34,41.1,305,"25-34 yrs","Maternal Age (4 Levels)","QUO91",34
"(40.130570048, -74.273691288)","Spoke to health care?","New Jersey","FALSE",77.3,66.6,85.4,71,"<20 yrs","Maternal Age (4 Levels)","QUO91",34
"(40.130570048, -74.273691288)","Spoke to health care?","New Jersey","FALSE",62.5,58.9,66,554,"25-34 yrs","Maternal Age (4 Levels)","QUO91",34
"(40.130570048, -74.273691288)","Spoke to health care?","New Jersey","TRUE",38.7,32.9,44.8,112,"35+ yrs","Maternal Age (4 Levels)","QUO91",34
"(40.130570048, -74.273691288)","Spoke to health care?","New Jersey","FALSE",61.3,55.2,67.1,188,"35+ yrs","Maternal Age (4 Levels)","QUO91",34
"(40.130570048, -74.273691288)","Spoke to health care?","New Jersey","TRUE",22.7,14.6,33.4,22,"<20 yrs","Maternal Age (4 Levels)","QUO91",34
"(40.130570048, -74.273691288)","Spoke to health care?","New Jersey","TRUE",12.7,9,17.6,36,"20-24 yrs","Maternal Age (4 Levels)","QUO91",34
"(40.130570048, -74.273691288)","Spoke to health care?","New Jersey","TRUE",41.8,37.7,46,253,"Age 30 - 44","Maternal Age - 18 to 44 years in groupings","QUO91",34
"(40.130570048, -74.273691288)","Spoke to health care?","New Jersey","FALSE",67.5,62.9,71.7,347,"Age 25 - 29","Maternal Age - 18 to 44 years in groupings","QUO91",34
"(40.130570048, -74.273691288)","Spoke to health care?","New Jersey","TRUE",14.8,11.1,19.5,51,"Age 18 - 24","Maternal Age - 18 to 44 years in groupings","QUO91",34
"(40.130570048, -74.273691288)","Spoke to health care?","New Jersey","TRUE",32.5,28.3,37.1,164,"Age 25 - 29","Maternal Age - 18 to 44 years in groupings","QUO91",34
"(40.130570048, -74.273691288)","Spoke to health care?","New Jersey","FALSE",85.2,80.5,88.9,283,"Age 18 - 24","Maternal Age - 18 to 44 years in groupings","QUO91",34
"(40.130570048, -74.273691288)","Spoke to health care?","New Jersey","FALSE",58.2,54,62.3,395,"Age 30 - 44","Maternal Age - 18 to 44 years in groupings","QUO91",34
"(40.130570048, -74.273691288)","Spoke to health care?","New Jersey","FALSE",67.5,64.9,70,1025,"Age 18 - 44","Maternal Age - 18 to 44 years only","QUO91",34
"(40.130570048, -74.273691288)","Spoke to health care?","New Jersey","TRUE",32.5,30,35.1,468,"Age 18 - 44","Maternal Age - 18 to 44 years only","QUO91",34
"(40.130570048, -74.273691288)","Spoke to health care?","New Jersey","FALSE",76.8,71.9,81,323,"12 yrs","Maternal Education","QUO91",34
"(40.130570048, -74.273691288)","Spoke to health care?","New Jersey","TRUE",40.3,36.9,43.8,350,">12 yrs","Maternal Education","QUO91",34
"(40.130570048, -74.273691288)","Spoke to health care?","New Jersey","FALSE",85.8,79.6,90.3,155,"< 12 yrs","Maternal Education","QUO91",34
"(40.130570048, -74.273691288)","Spoke to health care?","New Jersey","FALSE",59.7,56.2,63.1,555,">12 yrs","Maternal Education","QUO91",34
"(40.130570048, -74.273691288)","Spoke to health care?","New Jersey","TRUE",23.2,19,28.1,90,"12 yrs","Maternal Education","QUO91",34
"(40.130570048, -74.273691288)","Spoke to health care?","New Jersey","TRUE",14.2,9.7,20.4,31,"< 12 yrs","Maternal Education","QUO91",34
"(40.130570048, -74.273691288)","Spoke to health care?","New Jersey","FALSE",76.6,70.6,81.6,213,"Black, non-Hispanic","Maternal Race/Ethnicity","QUO91",34
"(40.130570048, -74.273691288)","Spoke to health care?","New Jersey","TRUE",23.5,19.3,28.4,86,"Hispanic","Maternal Race/Ethnicity","QUO91",34
"(40.130570048, -74.273691288)","Spoke to health care?","New Jersey","TRUE",39,34.8,43.3,202,"White, non-Hispanic","Maternal Race/Ethnicity","QUO91",34
"(40.130570048, -74.273691288)","Spoke to health care?","New Jersey","TRUE",38.5,33,44.2,123,"Other non-Hispanic","Maternal Race/Ethnicity","QUO91",34
"(40.130570048, -74.273691288)","Spoke to health care?","New Jersey","FALSE",61,56.7,65.2,364,"White, non-Hispanic","Maternal Race/Ethnicity","QUO91",34
"(40.130570048, -74.273691288)","Spoke to health care?","New Jersey","FALSE",61.5,55.8,67,191,"Other non-Hispanic","Maternal Race/Ethnicity","QUO91",34
"(40.130570048, -74.273691288)","Spoke to health care?","New Jersey","FALSE",76.5,71.6,80.7,275,"Hispanic","Maternal Race/Ethnicity","QUO91",34
"(40.130570048, -74.273691288)","Spoke to health care?","New Jersey","TRUE",23.4,18.4,29.4,64,"Black, non-Hispanic","Maternal Race/Ethnicity","QUO91",34
"(40.130570048, -74.273691288)","Spoke to health care?","New Jersey","TRUE",40.6,37.2,44,360,"Non-Medicaid","Medicaid Recipient","QUO91",34
"(40.130570048, -74.273691288)","Spoke to health care?","New Jersey","TRUE",19.1,15.9,22.8,115,"Medicaid","Medicaid Recipient","QUO91",34
"(40.130570048, -74.273691288)","Spoke to health care?","New Jersey","FALSE",59.4,56,62.8,556,"Non-Medicaid","Medicaid Recipient","QUO91",34
"(40.130570048, -74.273691288)","Spoke to health care?","New Jersey","FALSE",80.9,77.2,84.1,487,"Medicaid","Medicaid Recipient","QUO91",34
"(40.130570048, -74.273691288)","Spoke to health care?","New Jersey","FALSE",76.5,71.6,80.7,275,"Hispanic","Mother Hispanic","QUO91",34
"(40.130570048, -74.273691288)","Spoke to health care?","New Jersey","FALSE",64.5,61.4,67.5,768,"Non-Hispanic","Mother Hispanic","QUO91",34
"(40.130570048, -74.273691288)","Spoke to health care?","New Jersey","TRUE",23.5,19.3,28.4,86,"Hispanic","Mother Hispanic","QUO91",34
"(40.130570048, -74.273691288)","Spoke to health care?","New Jersey","TRUE",35.5,32.5,38.6,388,"Non-Hispanic","Mother Hispanic","QUO91",34
"(40.130570048, -74.273691288)","Spoke to health care?","New Jersey","TRUE",32.3,29.8,34.9,475,"None","None","QUO91",34
"(40.130570048, -74.273691288)","Spoke to health care?","New Jersey","FALSE",67.7,65.1,70.2,1043,"None","None","QUO91",34
"(40.130570048, -74.273691288)","Spoke to health care?","New Jersey","TRUE",28.9,25.8,32.3,244,"1 or more","Number of Previous Live Births","QUO91",34
"(40.130570048, -74.273691288)","Spoke to health care?","New Jersey","TRUE",37.1,33.1,41.3,231,"0","Number of Previous Live Births","QUO91",34
"(40.130570048, -74.273691288)","Spoke to health care?","New Jersey","FALSE",62.9,58.7,66.9,402,"0","Number of Previous Live Births","QUO91",34
"(40.130570048, -74.273691288)","Spoke to health care?","New Jersey","FALSE",71.1,67.7,74.2,641,"1 or more","Number of Previous Live Births","QUO91",34
"(40.130570048, -74.273691288)","Spoke to health care?","New Jersey","TRUE",19.5,16.1,23.4,108,"WIC","On WIC during Pregnancy","QUO91",34
"(40.130570048, -74.273691288)","Spoke to health care?","New Jersey","FALSE",60.7,57.2,64,599,"Non-WIC","On WIC during Pregnancy","QUO91",34
"(40.130570048, -74.273691288)","Spoke to health care?","New Jersey","TRUE",39.3,36,42.8,360,"Non-WIC","On WIC during Pregnancy","QUO91",34
"(40.130570048, -74.273691288)","Spoke to health care?","New Jersey","FALSE",80.5,76.6,83.9,430,"WIC","On WIC during Pregnancy","QUO91",34
"(40.130570048, -74.273691288)","Spoke to health care?","New Jersey","FALSE",85.7,82.2,88.6,491,"Unintended","Pregnancy Intendedness","QUO91",34
"(40.130570048, -74.273691288)","Spoke to health care?","New Jersey","TRUE",14.3,11.4,17.8,80,"Unintended","Pregnancy Intendedness","QUO91",34
"(40.130570048, -74.273691288)","Spoke to health care?","New Jersey","FALSE",57.2,53.7,60.6,536,"Intended","Pregnancy Intendedness","QUO91",34
"(40.130570048, -74.273691288)","Spoke to health care?","New Jersey","TRUE",42.8,39.4,46.3,390,"Intended","Pregnancy Intendedness","QUO91",34
"(40.130570048, -74.273691288)","Spoke to health care?","New Jersey","FALSE",83,77.6,87.4,279,"Smoker","Smoked 3 months before Pregnancy","QUO91",34
"(40.130570048, -74.273691288)","Spoke to health care?","New Jersey","FALSE",64.7,61.8,67.5,743,"Non-Smoker","Smoked 3 months before Pregnancy","QUO91",34
"(40.130570048, -74.273691288)","Spoke to health care?","New Jersey","TRUE",35.3,32.5,38.2,412,"Non-Smoker","Smoked 3 months before Pregnancy","QUO91",34
"(40.130570048, -74.273691288)","Spoke to health care?","New Jersey","TRUE",17,12.6,22.4,57,"Smoker","Smoked 3 months before Pregnancy","QUO91",34
"(40.130570048, -74.273691288)","Spoke to health care?","New Jersey","FALSE",87.7,81,92.2,157,"Smoker","Smoked last 3 months of Pregnancy","QUO91",34
"(40.130570048, -74.273691288)","Spoke to health care?","New Jersey","FALSE",66.1,63.4,68.8,864,"Non-Smoker","Smoked last 3 months of Pregnancy","QUO91",34
"(40.130570048, -74.273691288)","Spoke to health care?","New Jersey","TRUE",33.9,31.2,36.6,444,"Non-Smoker","Smoked last 3 months of Pregnancy","QUO91",34
"(40.130570048, -74.273691288)","Spoke to health care?","New Jersey","TRUE",12.3,7.8,19,25,"Smoker","Smoked last 3 months of Pregnancy","QUO91",34
"(43.625381239, -72.517640791)","Spoke to health care?","Vermont","FALSE",68.4,65.2,71.4,583,"Adequate PNC","Adequacy of Prenatal care","QUO91",50
"(43.625381239, -72.517640791)","Spoke to health care?","Vermont","FALSE",74.1,63.7,82.4,74,"Unknown PNC","Adequacy of Prenatal care","QUO91",50
"(43.625381239, -72.517640791)","Spoke to health care?","Vermont","FALSE",83.8,75.9,89.4,110,"Intermediate PNC","Adequacy of Prenatal care","QUO91",50
"(43.625381239, -72.517640791)","Spoke to health care?","Vermont","TRUE",25.9,17.6,36.3,30,"Unknown PNC","Adequacy of Prenatal care","QUO91",50
"(43.625381239, -72.517640791)","Spoke to health care?","Vermont","TRUE",16.2,10.6,24.1,22,"Intermediate PNC","Adequacy of Prenatal care","QUO91",50
"(43.625381239, -72.517640791)","Spoke to health care?","Vermont","TRUE",31.6,28.6,34.8,284,"Adequate PNC","Adequacy of Prenatal care","QUO91",50
"(43.625381239, -72.517640791)","Spoke to health care?","Vermont","FALSE",71.1,68.1,73.9,568,"NBW (>2500g)","Birth Weight","QUO91",50
"(43.625381239, -72.517640791)","Spoke to health care?","Vermont","TRUE",28.6,26.6,30.6,92,"LBW (<=2500g)","Birth Weight","QUO91",50
"(43.625381239, -72.517640791)","Spoke to health care?","Vermont","FALSE",71.4,69.4,73.4,220,"LBW (<=2500g)","Birth Weight","QUO91",50
"(43.625381239, -72.517640791)","Spoke to health care?","Vermont","TRUE",28.9,26.1,31.9,245,"NBW (>2500g)","Birth Weight","QUO91",50
"(43.625381239, -72.517640791)","Spoke to health care?","Vermont","TRUE",14.1,9.1,21.2,23,"Less than $10,000","Income (years 2004 and beyond)","QUO91",50
"(43.625381239, -72.517640791)","Spoke to health care?","Vermont","FALSE",85.9,78.8,90.9,134,"Less than $10,000","Income (years 2004 and beyond)","QUO91",50
"(43.625381239, -72.517640791)","Spoke to health care?","Vermont","TRUE",15,10.5,21,29,"$10,000 to $24,999","Income (years 2004 and beyond)","QUO91",50
"(43.625381239, -72.517640791)","Spoke to health care?","Vermont","TRUE",23.3,18.7,28.6,71,"$25,000 to $49,999","Income (years 2004 and beyond)","QUO91",50
"(43.625381239, -72.517640791)","Spoke to health care?","Vermont","FALSE",85,79,89.5,185,"$10,000 to $24,999","Income (years 2004 and beyond)","QUO91",50
"(43.625381239, -72.517640791)","Spoke to health care?","Vermont","FALSE",76.7,71.4,81.3,208,"$25,000 to $49,999","Income (years 2004 and beyond)","QUO91",50
"(43.625381239, -72.517640791)","Spoke to health care?","Vermont","TRUE",46.2,41.4,51,201,"$50,000 or more","Income (years 2004 and beyond)","QUO91",50
"(43.625381239, -72.517640791)","Spoke to health care?","Vermont","FALSE",53.8,49,58.6,217,"$50,000 or more","Income (years 2004 and beyond)","QUO91",50
"(43.625381239, -72.517640791)","Spoke to health care?","Vermont","FALSE",87.4,83.5,90.5,368,"Other","Marital Status","QUO91",50
"(43.625381239, -72.517640791)","Spoke to health care?","Vermont","FALSE",62.2,58.5,65.7,420,"Married","Marital Status","QUO91",50
"(43.625381239, -72.517640791)","Spoke to health care?","Vermont","TRUE",12.6,9.5,16.5,53,"Other","Marital Status","QUO91",50
"(43.625381239, -72.517640791)","Spoke to health care?","Vermont","TRUE",37.8,34.3,41.5,284,"Married","Marital Status","QUO91",50
"(43.625381239, -72.517640791)","Spoke to health care?","Vermont","TRUE",23.7,20.3,27.5,134,"20-29 yrs","Maternal Age (3 Levels)","QUO91",50
"(43.625381239, -72.517640791)","Spoke to health care?","Vermont","TRUE",17.1,9.6,28.4,13,"<20 yrs","Maternal Age (3 Levels)","QUO91",50
"(43.625381239, -72.517640791)","Spoke to health care?","Vermont","FALSE",82.9,71.6,90.4,66,"<20 yrs","Maternal Age (3 Levels)","QUO91",50
"(43.625381239, -72.517640791)","Spoke to health care?","Vermont","FALSE",62.7,58.2,67,287,"30+ yrs","Maternal Age (3 Levels)","QUO91",50
"(43.625381239, -72.517640791)","Spoke to health care?","Vermont","TRUE",37.3,33,41.8,190,"30+ yrs","Maternal Age (3 Levels)","QUO91",50
"(43.625381239, -72.517640791)","Spoke to health care?","Vermont","FALSE",76.3,72.5,79.7,437,"20-29 yrs","Maternal Age (3 Levels)","QUO91",50
"(43.625381239, -72.517640791)","Spoke to health care?","Vermont","FALSE",65.5,61.6,69.2,377,"25-34 yrs","Maternal Age (4 Levels)","QUO91",50
"(43.625381239, -72.517640791)","Spoke to health care?","Vermont","FALSE",63.9,56.7,70.5,125,"35+ yrs","Maternal Age (4 Levels)","QUO91",50
"(43.625381239, -72.517640791)","Spoke to health care?","Vermont","TRUE",36.1,29.5,43.3,72,"35+ yrs","Maternal Age (4 Levels)","QUO91",50
"(43.625381239, -72.517640791)","Spoke to health care?","Vermont","TRUE",34.5,30.8,38.4,221,"25-34 yrs","Maternal Age (4 Levels)","QUO91",50
"(43.625381239, -72.517640791)","Spoke to health care?","Vermont","FALSE",82.9,71.6,90.4,66,"<20 yrs","Maternal Age (4 Levels)","QUO91",50
"(43.625381239, -72.517640791)","Spoke to health care?","Vermont","FALSE",86.5,81.3,90.4,222,"20-24 yrs","Maternal Age (4 Levels)","QUO91",50
"(43.625381239, -72.517640791)","Spoke to health care?","Vermont","TRUE",17.1,9.6,28.4,13,"<20 yrs","Maternal Age (4 Levels)","QUO91",50
"(43.625381239, -72.517640791)","Spoke to health care?","Vermont","TRUE",13.5,9.6,18.7,31,"20-24 yrs","Maternal Age (4 Levels)","QUO91",50
"(43.625381239, -72.517640791)","Spoke to health care?","Vermont","TRUE",32.6,28.1,37.4,136,"Age 25 - 29","Maternal Age - 18 to 44 years in groupings","QUO91",50
"(43.625381239, -72.517640791)","Spoke to health care?","Vermont","FALSE",85.1,80.3,88.9,272,"Age 18 - 24","Maternal Age - 18 to 44 years in groupings","QUO91",50
"(43.625381239, -72.517640791)","Spoke to health care?","Vermont","FALSE",62.8,57.9,67.5,244,"Age 30 - 44","Maternal Age - 18 to 44 years in groupings","QUO91",50
"(43.625381239, -72.517640791)","Spoke to health care?","Vermont","FALSE",67.4,62.6,71.9,257,"Age 25 - 29","Maternal Age - 18 to 44 years in groupings","QUO91",50
"(43.625381239, -72.517640791)","Spoke to health care?","Vermont","TRUE",37.2,32.5,42.1,156,"Age 30 - 44","Maternal Age - 18 to 44 years in groupings","QUO91",50
"(43.625381239, -72.517640791)","Spoke to health care?","Vermont","TRUE",14.9,11.1,19.7,43,"Age 18 - 24","Maternal Age - 18 to 44 years in groupings","QUO91",50
"(43.625381239, -72.517640791)","Spoke to health care?","Vermont","FALSE",70.8,68,73.5,773,"Age 18 - 44","Maternal Age - 18 to 44 years only","QUO91",50
"(43.625381239, -72.517640791)","Spoke to health care?","Vermont","TRUE",29.2,26.5,32,335,"Age 18 - 44","Maternal Age - 18 to 44 years only","QUO91",50
"(43.625381239, -72.517640791)","Spoke to health care?","Vermont","TRUE",35.8,32.3,39.5,262,">12 yrs","Maternal Education","QUO91",50
"(43.625381239, -72.517640791)","Spoke to health care?","Vermont","FALSE",64.2,60.5,67.7,426,">12 yrs","Maternal Education","QUO91",50
"(43.625381239, -72.517640791)","Spoke to health care?","Vermont","FALSE",88.6,80.6,93.5,99,"< 12 yrs","Maternal Education","QUO91",50
"(43.625381239, -72.517640791)","Spoke to health care?","Vermont","TRUE",21.1,16.7,26.4,58,"12 yrs","Maternal Education","QUO91",50
