location,breakOutCategory,breakOut,response,value,lowConfidenceLimit,highConfidenceLimit,sampleSize
New Jersey,Smoked 3 months before Pregnancy,TRUE,FALSE,71.6,64.9,77.4,239
New Mexico,Smoked 3 months before Pregnancy,TRUE,FALSE,83.5,79.3,86.9,302
West Virginia,Smoked 3 months before Pregnancy,TRUE,TRUE,16.8,13.6,20.6,127
Oklahoma,Smoked 3 months before Pregnancy,TRUE,FALSE,85.2,78.9,89.9,490
Georgia,Smoked 3 months before Pregnancy,TRUE,TRUE,18.4,11.1,28.8,37
Pennsylvania,Smoked 3 months before Pregnancy,TRUE,FALSE,85.6,80.7,89.4,240
Rhode Island,Smoked 3 months before Pregnancy,TRUE,FALSE,81.2,75.5,85.9,222
Michigan,Smoked 3 months before Pregnancy,TRUE,TRUE,16.2,12.5,20.6,72
Massachusetts,Smoked 3 months before Pregnancy,TRUE,TRUE,20,14.2,27.4,44
Wyoming,Smoked 3 months before Pregnancy,TRUE,FALSE,80.7,73.6,86.3,193
Oregon,Smoked 3 months before Pregnancy,TRUE,FALSE,85.7,79.6,90.2,298
Hawaii,Smoked 3 months before Pregnancy,TRUE,FALSE,83.7,77.5,88.5,256
Washington,Smoked 3 months before Pregnancy,TRUE,FALSE,82.9,75.9,88.1,220
New York City,Smoked 3 months before Pregnancy,TRUE,TRUE,30,21.6,40,43
Vermont,Smoked 3 months before Pregnancy,TRUE,FALSE,85.2,80.8,88.7,277
Delaware,Smoked 3 months before Pregnancy,TRUE,TRUE,13.6,10.1,18.2,43
Rhode Island,Smoked 3 months before Pregnancy,TRUE,TRUE,18.8,14.1,24.5,60
Maryland,Smoked 3 months before Pregnancy,TRUE,FALSE,87.7,80.4,92.6,194
Nebraska,Smoked 3 months before Pregnancy,TRUE,TRUE,24.1,19.6,29.3,104
Minnesota,Smoked 3 months before Pregnancy,TRUE,TRUE,19,14.5,24.4,64
Missouri,Smoked 3 months before Pregnancy,TRUE,TRUE,14.5,11,18.8,61
Arkansas,Smoked 3 months before Pregnancy,TRUE,FALSE,85.1,79,89.6,387
Maryland,Smoked 3 months before Pregnancy,TRUE,TRUE,12.3,7.4,19.6,41
New York City,Smoked 3 months before Pregnancy,TRUE,FALSE,70,60,78.4,107
Oklahoma,Smoked 3 months before Pregnancy,TRUE,TRUE,14.8,10.1,21.1,102
Wisconsin,Smoked 3 months before Pregnancy,TRUE,FALSE,79.6,72.4,85.3,309
New Jersey,Smoked 3 months before Pregnancy,TRUE,TRUE,28.4,22.6,35.1,77
Wisconsin,Smoked 3 months before Pregnancy,TRUE,TRUE,20.4,14.7,27.6,76
Utah,Smoked 3 months before Pregnancy,TRUE,TRUE,10.9,6.6,17.5,21
Arkansas,Smoked 3 months before Pregnancy,TRUE,TRUE,14.9,10.4,21,76
Maine,Smoked 3 months before Pregnancy,TRUE,TRUE,18.7,14.3,24,69
Vermont,Smoked 3 months before Pregnancy,TRUE,TRUE,14.8,11.3,19.2,52
Utah,Smoked 3 months before Pregnancy,TRUE,FALSE,89.1,82.5,93.4,159
Massachusetts,Smoked 3 months before Pregnancy,TRUE,FALSE,80,72.6,85.8,197
Pennsylvania,Smoked 3 months before Pregnancy,TRUE,TRUE,14.4,10.6,19.3,54
Oregon,Smoked 3 months before Pregnancy,TRUE,TRUE,14.3,9.8,20.4,60
Nebraska,Smoked 3 months before Pregnancy,TRUE,FALSE,75.9,70.7,80.4,341
Washington,Smoked 3 months before Pregnancy,TRUE,TRUE,17.1,11.9,24.1,50
West Virginia,Smoked 3 months before Pregnancy,TRUE,FALSE,83.2,79.4,86.4,633
Delaware,Smoked 3 months before Pregnancy,TRUE,FALSE,86.4,81.8,89.9,250
Hawaii,Smoked 3 months before Pregnancy,TRUE,TRUE,16.3,11.5,22.5,48
Georgia,Smoked 3 months before Pregnancy,TRUE,FALSE,81.6,71.2,88.9,231
New York (excluding NYC),Smoked 3 months before Pregnancy,TRUE,FALSE,76.3,68.6,82.6,191
New York (excluding NYC),Smoked 3 months before Pregnancy,TRUE,TRUE,23.7,17.4,31.4,52
Colorado,Smoked 3 months before Pregnancy,TRUE,TRUE,18.4,13.9,24,83
Maine,Smoked 3 months before Pregnancy,TRUE,FALSE,81.3,76,85.7,281
Colorado,Smoked 3 months before Pregnancy,TRUE,FALSE,81.6,76,86.1,355
Minnesota,Smoked 3 months before Pregnancy,TRUE,FALSE,81,75.6,85.5,300
Missouri,Smoked 3 months before Pregnancy,TRUE,FALSE,85.5,81.2,89,351
Wyoming,Smoked 3 months before Pregnancy,TRUE,TRUE,19.3,13.7,26.4,42
PRAMS Total,Smoked last 3 months of Pregnancy,FALSE,FALSE,65.4,64.6,66.2,20504
PRAMS Total,Smoked last 3 months of Pregnancy,FALSE,TRUE,34.6,33.8,35.4,10625
Colorado,Smoked last 3 months of Pregnancy,FALSE,FALSE,63.5,60.2,66.7,1025
Delaware,Smoked last 3 months of Pregnancy,FALSE,FALSE,69.1,66,72,601
Minnesota,Smoked last 3 months of Pregnancy,FALSE,TRUE,41.1,38.1,44.1,477
Colorado,Smoked last 3 months of Pregnancy,FALSE,TRUE,36.5,33.3,39.8,612
Wyoming,Smoked last 3 months of Pregnancy,FALSE,TRUE,39.6,35,44.4,204
Nebraska,Smoked last 3 months of Pregnancy,FALSE,FALSE,61,58.1,64,962
Missouri,Smoked last 3 months of Pregnancy,FALSE,FALSE,67.7,64.3,70.8,639
Nebraska,Smoked last 3 months of Pregnancy,FALSE,TRUE,39,36,41.9,541
Georgia,Smoked last 3 months of Pregnancy,FALSE,FALSE,72.8,68.5,76.7,1147
Michigan,Smoked last 3 months of Pregnancy,FALSE,TRUE,33.7,30.9,36.6,439
Rhode Island,Smoked last 3 months of Pregnancy,FALSE,TRUE,36.6,33.5,39.9,424
Pennsylvania,Smoked last 3 months of Pregnancy,FALSE,TRUE,34.8,31.5,38.3,337
West Virginia,Smoked last 3 months of Pregnancy,FALSE,FALSE,71.7,68.3,75,718
Maine,Smoked last 3 months of Pregnancy,FALSE,TRUE,42.6,38.8,46.5,350
Wyoming,Smoked last 3 months of Pregnancy,FALSE,FALSE,60.4,55.6,65,363
Washington,Smoked last 3 months of Pregnancy,FALSE,FALSE,64.3,60.7,67.7,691
Michigan,Smoked last 3 months of Pregnancy,FALSE,FALSE,66.3,63.4,69.1,956
Utah,Smoked last 3 months of Pregnancy,FALSE,TRUE,34.5,31.7,37.5,466
Oregon,Smoked last 3 months of Pregnancy,FALSE,TRUE,35.1,31.8,38.6,524
New Mexico,Smoked last 3 months of Pregnancy,FALSE,TRUE,29.5,27.1,32,386
Massachusetts,Smoked last 3 months of Pregnancy,FALSE,TRUE,41.3,37.9,44.8,558
Hawaii,Smoked last 3 months of Pregnancy,FALSE,TRUE,29.4,26.4,32.5,422
Maryland,Smoked last 3 months of Pregnancy,FALSE,TRUE,31.6,27.9,35.4,535
Rhode Island,Smoked last 3 months of Pregnancy,FALSE,FALSE,63.4,60.1,66.5,670
West Virginia,Smoked last 3 months of Pregnancy,FALSE,TRUE,28.3,25,31.7,300
Delaware,Smoked last 3 months of Pregnancy,FALSE,TRUE,30.9,28,34,289
Arkansas,Smoked last 3 months of Pregnancy,FALSE,FALSE,73.8,69.2,78,796
New Mexico,Smoked last 3 months of Pregnancy,FALSE,FALSE,70.5,68,72.9,876
Arkansas,Smoked last 3 months of Pregnancy,FALSE,TRUE,26.2,22,30.8,233
New York City,Smoked last 3 months of Pregnancy,FALSE,TRUE,32.6,29.6,35.8,454
Georgia,Smoked last 3 months of Pregnancy,FALSE,TRUE,27.2,23.3,31.5,300
Vermont,Smoked last 3 months of Pregnancy,FALSE,TRUE,43,39.7,46.4,375
Washington,Smoked last 3 months of Pregnancy,FALSE,TRUE,35.7,32.3,39.3,354
New York (excluding NYC),Smoked last 3 months of Pregnancy,FALSE,TRUE,37.9,34.1,42,368
Utah,Smoked last 3 months of Pregnancy,FALSE,FALSE,65.5,62.5,68.3,867
Pennsylvania,Smoked last 3 months of Pregnancy,FALSE,FALSE,65.2,61.7,68.5,564
New Jersey,Smoked last 3 months of Pregnancy,FALSE,FALSE,62.4,59.5,65.2,777
Vermont,Smoked last 3 months of Pregnancy,FALSE,FALSE,57,53.6,60.3,477
Wisconsin,Smoked last 3 months of Pregnancy,FALSE,TRUE,40.4,36.6,44.4,380
Maryland,Smoked last 3 months of Pregnancy,FALSE,FALSE,68.4,64.6,72.1,799
Oregon,Smoked last 3 months of Pregnancy,FALSE,FALSE,64.9,61.4,68.2,1025
Massachusetts,Smoked last 3 months of Pregnancy,FALSE,FALSE,58.7,55.2,62.1,898
Maine,Smoked last 3 months of Pregnancy,FALSE,FALSE,57.4,53.5,61.2,449
Wisconsin,Smoked last 3 months of Pregnancy,FALSE,FALSE,59.6,55.6,63.4,927
Minnesota,Smoked last 3 months of Pregnancy,FALSE,FALSE,58.9,55.9,61.9,724
Hawaii,Smoked last 3 months of Pregnancy,FALSE,FALSE,70.6,67.5,73.6,1017
New York City,Smoked last 3 months of Pregnancy,FALSE,FALSE,67.4,64.2,70.4,881
New Jersey,Smoked last 3 months of Pregnancy,FALSE,TRUE,37.6,34.8,40.5,463
New York (excluding NYC),Smoked last 3 months of Pregnancy,FALSE,FALSE,62.1,58,65.9,540
Oklahoma,Smoked last 3 months of Pregnancy,FALSE,FALSE,70.3,66.3,74.1,1115
Oklahoma,Smoked last 3 months of Pregnancy,FALSE,TRUE,29.7,25.9,33.7,497
Missouri,Smoked last 3 months of Pregnancy,FALSE,TRUE,32.3,29.2,35.7,337
PRAMS Total,Smoked last 3 months of Pregnancy,TRUE,FALSE,85.7,83.8,87.3,3822
PRAMS Total,Smoked last 3 months of Pregnancy,TRUE,TRUE,14.3,12.7,16.2,713
Missouri,Smoked last 3 months of Pregnancy,TRUE,FALSE,85.9,79.7,90.5,207
Delaware,Smoked last 3 months of Pregnancy,TRUE,FALSE,87.1,80.7,91.6,138
Georgia,Smoked last 3 months of Pregnancy,TRUE,FALSE,89.7,74.4,96.3,107
Michigan,Smoked last 3 months of Pregnancy,TRUE,FALSE,89.3,83.5,93.3,208
New York (excluding NYC),Smoked last 3 months of Pregnancy,TRUE,FALSE,85.7,75.3,92.2,109
Hawaii,Smoked last 3 months of Pregnancy,TRUE,FALSE,79.6,67.5,88.1,72
Wisconsin,Smoked last 3 months of Pregnancy,TRUE,FALSE,84.1,73.8,90.9,178
New Jersey,Smoked last 3 months of Pregnancy,TRUE,FALSE,77.8,67.5,85.5,110
Wisconsin,Smoked last 3 months of Pregnancy,TRUE,TRUE,15.9,9.1,26.2,36
Maryland,Smoked last 3 months of Pregnancy,TRUE,FALSE,86.5,71.1,94.3,82
New Mexico,Smoked last 3 months of Pregnancy,TRUE,TRUE,15.7,10.3,23.3,19
Maine,Smoked last 3 months of Pregnancy,TRUE,FALSE,81.9,74.6,87.5,172
Oklahoma,Smoked last 3 months of Pregnancy,TRUE,FALSE,86.8,77.6,92.6,273
Rhode Island,Smoked last 3 months of Pregnancy,TRUE,FALSE,79.8,70.4,86.8,104
New Jersey,Smoked last 3 months of Pregnancy,TRUE,TRUE,22.2,14.5,32.5,28
Oklahoma,Smoked last 3 months of Pregnancy,TRUE,TRUE,13.2,7.4,22.4,43
Maine,Smoked last 3 months of Pregnancy,TRUE,TRUE,18.1,12.5,25.4,40
Delaware,Smoked last 3 months of Pregnancy,TRUE,TRUE,12.9,8.4,19.3,22
Arkansas,Smoked last 3 months of Pregnancy,TRUE,TRUE,10.8,6.3,18.1,44
Massachusetts,Smoked last 3 months of Pregnancy,TRUE,TRUE,20,11.4,32.6,15
Wyoming,Smoked last 3 months of Pregnancy,TRUE,TRUE,15.4,9,25.2,17
Wyoming,Smoked last 3 months of Pregnancy,TRUE,FALSE,84.6,74.8,91,96
New York City,Smoked last 3 months of Pregnancy,TRUE,FALSE,97.4,92.8,99.1,32
Nebraska,Smoked last 3 months of Pregnancy,TRUE,TRUE,24.4,17.5,33,43
Pennsylvania,Smoked last 3 months of Pregnancy,TRUE,TRUE,13.2,8.3,20.4,25
Georgia,Smoked last 3 months of Pregnancy,TRUE,TRUE,10.3,3.7,25.6,16
Hawaii,Smoked last 3 months of Pregnancy,TRUE,TRUE,20.4,11.9,32.5,22
Minnesota,Smoked last 3 months of Pregnancy,TRUE,FALSE,88.1,80.8,92.8,133
Utah,Smoked last 3 months of Pregnancy,TRUE,FALSE,89.3,79.9,94.7,61
Michigan,Smoked last 3 months of Pregnancy,TRUE,TRUE,10.7,6.7,16.5,24
Vermont,Smoked last 3 months of Pregnancy,TRUE,FALSE,87.4,82,91.3,182
Minnesota,Smoked last 3 months of Pregnancy,TRUE,TRUE,11.9,7.2,19.2,22
Colorado,Smoked last 3 months of Pregnancy,TRUE,FALSE,81.6,71.4,88.8,160
Missouri,Smoked last 3 months of Pregnancy,TRUE,TRUE,14.1,9.5,20.3,31
Vermont,Smoked last 3 months of Pregnancy,TRUE,TRUE,12.6,8.7,18,30
Nebraska,Smoked last 3 months of Pregnancy,TRUE,FALSE,75.6,67,82.5,143
Pennsylvania,Smoked last 3 months of Pregnancy,TRUE,FALSE,86.8,79.6,91.7,128
New Mexico,Smoked last 3 months of Pregnancy,TRUE,FALSE,84.3,76.7,89.7,110
Utah,Smoked last 3 months of Pregnancy,TRUE,TRUE,10.7,5.3,20.1,11
Colorado,Smoked last 3 months of Pregnancy,TRUE,TRUE,18.4,11.2,28.6,30
Oregon,Smoked last 3 months of Pregnancy,TRUE,FALSE,86.3,76.6,92.4,138
Arkansas,Smoked last 3 months of Pregnancy,TRUE,FALSE,89.2,81.9,93.7,243
West Virginia,Smoked last 3 months of Pregnancy,TRUE,TRUE,15.9,12.1,20.6,82
Massachusetts,Smoked last 3 months of Pregnancy,TRUE,FALSE,80,67.4,88.6,82
Rhode Island,Smoked last 3 months of Pregnancy,TRUE,TRUE,20.2,13.2,29.6,28
Oregon,Smoked last 3 months of Pregnancy,TRUE,TRUE,13.7,7.6,23.4,24
New York City,Smoked last 3 months of Pregnancy,TRUE,TRUE,2.6,0.9,7.2,4
West Virginia,Smoked last 3 months of Pregnancy,TRUE,FALSE,84.1,79.4,87.9,461
Washington,Smoked last 3 months of Pregnancy,TRUE,FALSE,80.5,68.4,88.7,93
Washington,Smoked last 3 months of Pregnancy,TRUE,TRUE,19.5,11.3,31.6,21
Maryland,Smoked last 3 months of Pregnancy,TRUE,TRUE,13.5,5.7,28.9,17
New York (excluding NYC),Smoked last 3 months of Pregnancy,TRUE,TRUE,14.3,7.8,24.7,19
Arkansas,Maternal Age - 18 to 44 years only,Age 18 - 44,FALSE,77,73,80.6,1015
